track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
6eJszgeRyg6D1n0kCvVbF0,30,0.169,0.868,0.111,-16.428,0.0343,0.036,2000
5udLPy81045BWwR07QD3Fl,30,0.484,0,0.054,-4.232,0.0453,0.679,2007
7e7SrNkC3IEyqYfFpRb29y,30,0.321,0,0.11,-5.063,0.0312,0.248,2008
5IynfYn43adwlLqvURkF3C,30,0.66,0,0.321,-10.039,0.301,0.637,2018
1atCMXKS1AXiJAv7Wo7faC,30,0.841,0,0.101,-7.077,0.0815,0.799,2017
2zTd7PPyzGDbRUMQWQvnRt,30,0.702,0,0.21,-3.948,0.0443,0.958,2003
6WZmMNWJJNf7TC4v0Hr5mt,30,0.654,0.722,0.0887,-12.659,0.0356,0.239,2016
1YWSu9evuI3YMR8n3tq2fv,30,0.731,0,0.224,-6.975,0.293,0.931,2017
2ujHJRMfTIfoYz207PoWKj,30,0.806,2.03E-05,0.102,-12.467,0.0558,0.0399,2016
3VLxWIELhVz5F9w8yTFjkv,30,0.63,0.876,0.0697,-7.364,0.0409,0.132,2018
5u7QOCnt6D8SY7UduL2IOk,30,0.594,0.000513,0.0927,-6.026,0.0368,0.311,2018
6Tx6aETZmV2cul3FsYgiHv,30,0.694,3.96E-05,0.127,-9.044,0.106,0.267,2017
7pqgbtRz55INx151kOjSsT,30,0.851,0.182,0.079,-7.69,0.0671,0.738,2009
6YdIrhChsL7g8BpUuciTSI,30,0.704,2.14E-06,0.175,-6.547,0.0965,0.374,2014
1R1e6Cw3elL8bSRuf2YPcz,30,0.735,0,0.15,-12.573,0.0667,0.918,1988
4zmPuY0gesuPRL1uoubWvz,30,0.605,0,0.411,-4.182,0.0747,0.738,2017
4fXXnBm4rZw3dfL7objq0P,30,0.61,0,0.0915,-4.328,0.142,0.923,2016
3GfmWr7aUjdzMZ5nrjgj1B,30,0.83,0,0.218,-8.261,0.387,0.302,2016
7C1wLZn4a1hK2CIMqlfR80,30,0.589,0,0.0434,-6.963,0.038,0.265,2016
